aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response
,,,,,,RUH,,,,,LHE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RUH&origin=LHE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,6.0,1.0,100.0,<Response [200]>
,,,,,,RUH,,,,,KHI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RUH&origin=KHI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,1.0,100.0,<Response [200]>
,,,,,,RUH,,,,,ISB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RUH&origin=ISB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,1.0,100.0,<Response [200]>
,,,,,,KHN,,,,,NNG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KHN&origin=NNG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,34.0,1.0,100.0,<Response [200]>
,,,,,,KHN,,,,,NGB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KHN&origin=NGB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,1.0,100.0,<Response [200]>
,,,,,,KHN,,,,,HAK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KHN&origin=HAK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,38.0,1.0,100.0,<Response [200]>
,,,,,,KHI,,,,,RUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KHI&origin=RUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,1.0,100.0,<Response [200]>
,,,,,,KHI,,,,,JED,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KHI&origin=JED&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,1.0,100.0,<Response [200]>
,,,,,,KHH,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KHH&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,14.0,1.0,100.0,<Response [200]>
,,,,,,KHH,,,,,BKK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KHH&origin=BKK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,1.0,100.0,<Response [200]>
,,,,,,KGL,,,,,DLA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KGL&origin=DLA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,52.0,1.0,100.0,<Response [200]>
,,,,,,KGL,,,,,BRU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KGL&origin=BRU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,67.0,1.0,100.0,<Response [200]>
,,,,,,DEL,,,,,JED,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DEL&origin=JED&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,14.0,1.0,100.0,<Response [200]>
,,,,,,VCA,,,,,DAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VCA&origin=DAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,1.0,100.0,<Response [200]>
,,,,,,RTB,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RTB&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,23.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,DSN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=DSN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,60.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,CAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=CAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,61.0,1.0,100.0,<Response [200]>
,,,,,,DLC,,,,,HGH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DLC&origin=HGH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,51.0,1.0,100.0,<Response [200]>
,,,,,,DLA,,,,,LBV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DLA&origin=LBV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,57.0,1.0,100.0,<Response [200]>
,,,,,,WEH,,,,,XIY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WEH&origin=XIY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,25.0,1.0,100.0,<Response [200]>
,,,,,,WEH,,,,,SHA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WEH&origin=SHA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,82.0,1.0,100.0,<Response [200]>
,,,,,,WEH,,,,,NKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WEH&origin=NKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,39.0,1.0,100.0,<Response [200]>
,,,,,,VXE,,,,,RAI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VXE&origin=RAI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,1.0,100.0,<Response [200]>
,,,,,,DLA,,,,,BGF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DLA&origin=BGF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,84.0,1.0,100.0,<Response [200]>
,,,,,,MSN,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSN&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,MRU,,,,,CPT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MRU&origin=CPT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,51.0,1.0,100.0,<Response [200]>
,,,,,,KAN,,,,,JED,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KAN&origin=JED&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,1.0,100.0,<Response [200]>
,,,,,,VIE,,,,,HKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VIE&origin=HKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,VFA,,,,,NBO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VFA&origin=NBO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,65.0,1.0,100.0,<Response [200]>
,,,,,,DFW,,,,,IAH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DFW&origin=IAH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,2.0,1.0,100.0,<Response [200]>
,,,,,,DLC,,,,,TNA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DLC&origin=TNA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,76.0,1.0,100.0,<Response [200]>
,,,,,,BOS,,,,,MSN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=MSN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,DPS,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DPS&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,7.0,1.0,100.0,<Response [200]>
,,,,,,DPS,,,,,CNS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DPS&origin=CNS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,62.0,1.0,100.0,<Response [200]>
,,,,,,DLC,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DLC&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,94.0,1.0,100.0,<Response [200]>
,,,,,,JJN,,,,,WUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JJN&origin=WUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,41.0,1.0,100.0,<Response [200]>
,,,,,,MNL,,,,,SGN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MNL&origin=SGN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,1.0,100.0,<Response [200]>
,,,,,,MNL,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MNL&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,17.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,NRT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=NRT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,8.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,LHW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=LHW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,58.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,JJN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=JJN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,40.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,INC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=INC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,66.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,HET,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=HET&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,52.0,1.0,100.0,<Response [200]>
,,,,,,WUH,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,10.0,1.0,100.0,<Response [200]>
,,,,,,XNN,,,,,XIY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XNN&origin=XIY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,89.0,1.0,100.0,<Response [200]>
,,,,,,BLL,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLL&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,AJA,,,,,CRL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AJA&origin=CRL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,FOC,,,,,HAK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FOC&origin=HAK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,TFU,,,,,CSX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TFU&origin=CSX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,HAK,,,,,FOC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HAK&origin=FOC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,BSB,,,,,FOR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BSB&origin=FOR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,SYD,,,,,CGK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SYD&origin=CGK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,DTW,,,,,QRO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=QRO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,GIG,,,,,GRU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GIG&origin=GRU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,90.0,1.0,100.0,<Response [200]>
,,,,,,CRL,,,,,AJA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CRL&origin=AJA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,91.0,1.0,100.0,<Response [200]>
,,,,,,TAO,,,,,NDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TAO&origin=NDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,91.0,1.0,100.0,<Response [200]>
,,,,,,YCU,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YCU&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,91.0,1.0,100.0,<Response [200]>
,,,,,,HGH,,,,,LHW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HGH&origin=LHW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,91.0,1.0,100.0,<Response [200]>
,,,,,,MSY,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSY&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,92.0,1.0,100.0,<Response [200]>
,,,,,,PVG,,,,,YCU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=YCU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,92.0,1.0,100.0,<Response [200]>
,,,,,,JJN,,,,,CKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JJN&origin=CKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,63.0,1.0,100.0,<Response [200]>
,,,,,,JHG,,,,,TFU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JHG&origin=TFU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,31.0,1.0,100.0,<Response [200]>
,,,,,,JHG,,,,,KMG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JHG&origin=KMG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,58.0,1.0,100.0,<Response [200]>
,,,,,,DTW,,,,,BGR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=BGR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,1.0,100.0,<Response [200]>
,,,,,,MFM,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MFM&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,38.0,1.0,100.0,<Response [200]>
,,,,,,MFM,,,,,HFE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MFM&origin=HFE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,1.0,100.0,<Response [200]>
,,,,,,MFM,,,,,FOC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MFM&origin=FOC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,31.0,1.0,100.0,<Response [200]>
,,,,,,WXN,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WXN&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,1.0,100.0,<Response [200]>
,,,,,,WUS,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUS&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,30.0,1.0,100.0,<Response [200]>
,,,,,,DSN,,,,,WUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DSN&origin=WUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,76.0,1.0,100.0,<Response [200]>
,,,,,,DSN,,,,,HFE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DSN&origin=HFE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,47.0,1.0,100.0,<Response [200]>
,,,,,,BOS,,,,,ILM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=ILM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,48.0,1.0,100.0,<Response [200]>
,,,,,,SAW,,,,,AYT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SAW&origin=AYT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,ANU,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ANU&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,1.0,100.0,<Response [200]>
,,,,,,XIY,,,,,TNA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=TNA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,88.0,1.0,100.0,<Response [200]>
,,,,,,XIY,,,,,SWA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=SWA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,69.0,1.0,100.0,<Response [200]>
,,,,,,MEX,,,,,CLO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEX&origin=CLO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,5.0,1.0,100.0,<Response [200]>
,,,,,,XIY,,,,,NGB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=NGB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,62.0,1.0,100.0,<Response [200]>
,,,,,,XIY,,,,,KWL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=KWL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,57.0,1.0,100.0,<Response [200]>
,,,,,,GIZ,,,,,JED,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GIZ&origin=JED&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,11.0,1.0,100.0,<Response [200]>
,,,,,,GIG,,,,,ROS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GIG&origin=ROS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,22.0,1.0,100.0,<Response [200]>
,,,,,,BOM,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOM&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,27.0,1.0,100.0,<Response [200]>
,,,,,,MEX,,,,,SFO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEX&origin=SFO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,23.0,1.0,100.0,<Response [200]>
,,,,,,XIY,,,,,HKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=HKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,18.0,1.0,100.0,<Response [200]>
,,,,,,XIY,,,,,HAK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=HAK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,57.0,1.0,100.0,<Response [200]>
,,,,,,SDR,,,,,BIO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SDR&origin=BIO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,JJN,,,,,MFM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JJN&origin=MFM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,1.0,100.0,<Response [200]>
,,,,,,JJN,,,,,CZX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JJN&origin=CZX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,14.0,1.0,100.0,<Response [200]>
,,,,,,SGN,,,,,SFO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SGN&origin=SFO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,24.0,1.0,100.0,<Response [200]>
,,,,,,SGN,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SGN&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,38.0,1.0,100.0,<Response [200]>
,,,,,,SGN,,,,,NGB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SGN&origin=NGB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,16.0,1.0,100.0,<Response [200]>
,,,,,,GRU,,,,,PUJ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRU&origin=PUJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,57.0,1.0,100.0,<Response [200]>
,,,,,,BLQ,,,,,VCE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLQ&origin=VCE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,BKK,,,,,TPE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=TPE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,92.0,1.0,100.0,<Response [200]>
,,,,,,MEL,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEL&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,60.0,1.0,100.0,<Response [200]>
,,,,,,DYG,,,,,LHW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DYG&origin=LHW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,1.0,100.0,<Response [200]>
,,,,,,DXB,,,,,NBO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DXB&origin=NBO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,3.0,1.0,100.0,<Response [200]>
,,,,,,SFO,,,,,MEX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SFO&origin=MEX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,15.0,1.0,100.0,<Response [200]>
,,,,,,SFO,,,,,GDL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SFO&origin=GDL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,64.0,1.0,100.0,<Response [200]>
,,,,,,XIY,,,,,WEH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=WEH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,19.0,1.0,100.0,<Response [200]>
,,,,,,GRU,,,,,GIG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRU&origin=GIG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,39.0,1.0,100.0,<Response [200]>
,,,,,,MEL,,,,,NKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEL&origin=NKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,8.0,1.0,100.0,<Response [200]>
,,,,,,GOA,,,,,PSA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GOA&origin=PSA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,BOD,,,,,ALG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOD&origin=ALG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,1.0,1.0,100.0,<Response [200]>
,,,,,,XMN,,,,,MNL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XMN&origin=MNL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,40.0,1.0,100.0,<Response [200]>
,,,,,,XMN,,,,,MFM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XMN&origin=MFM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,38.0,1.0,100.0,<Response [200]>
,,,,,,ECP,,,,,AUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ECP&origin=AUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,20.0,1.0,100.0,<Response [200]>
,,,,,,MCO,,,,,EDI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MCO&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,43.0,1.0,100.0,<Response [200]>
,,,,,,SHA,,,,,KHN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SHA&origin=KHN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1.0,57.0,1.0,100.0,<Response [200]>
